match_id,player,tot_score
501268,M Vijay,18.0
501268,SK Raina,101.0
501268,S Badrinath,43.0
501268,MS Dhoni,38.0
501268,JA Morkel,37.0
501268,DJ Bravo,27.0
501268,WP Saha,4.0
501268,R Ashwin,29.0
501268,DE Bollinger,39.0
501268,SB Jakati,27.0
501268,MA Agarwal,43.0
501268,CH Gayle,18.0
501268,V Kohli,91.0
501268,AB de Villiers,17.0
501268,LA Pomersbach,39.0
501268,SS Tiwary,14.0
501268,M Kaif,4.0
501268,DL Vettori,-2.0
501268,S Aravind,33.0
501268,A Mithun,33.0
501268,Z Khan,54.0
1136564,AM Rahane,19.0
1136564,SV Samson,58.0
1136564,BA Stokes,5.0
1136564,RA Tripathi,23.0
1136564,JC Buttler,10.0
1136564,K Gowtham,2.0
1136564,S Gopal,24.0
1136564,DS Kulkarni,7.0
1136564,JD Unadkat,28.0
1136564,WP Saha,22.0
1136564,S Dhawan,105.0
1136564,KS Williamson,53.0
1136564,MK Pandey,12.0
1136564,DJ Hooda,4.0
1136564,YK Pathan,20.0
1136564,Shakib Al Hasan,56.0
1136564,Rashid Khan,
1136564,B Kumar,29.0
1136564,S Kaul,58.0
501254,BB McCullum,42.0
501254,DPMD Jayawardene,108.0
501254,RA Jadeja,22.0
501254,BJ Hodge,2.0
501254,OA Shah,32.0
501254,PA Patel,10.0
501254,RV Gomez,6.0
501254,R Vinay Kumar,3.0
501254,RP Singh,120.0
501254,S Sreesanth,2.0
501254,AC Gilchrist,16.0
501254,PC Valthaty,26.0
501254,SE Marsh,63.0
501254,KD Karthik,106.0
501254,DJ Hussey,37.0
501254,Mandeep Singh,20.0
501254,Bipul Sharma,54.0
501254,SJ Srivastava,29.0
501254,PP Chawla,29.0
501254,RJ Harris,25.0
501254,BA Bhatt,2.0
501240,MEK Hussey,109.0
501240,M Vijay,26.0
501240,SK Raina,86.0
501240,JA Morkel,62.0
501240,MS Dhoni,4.0
501240,S Badrinath,4.0
501240,S Anirudha,4.0
501240,R Ashwin,27.0
501240,DE Bollinger,4.0
501240,SB Jakati,64.0
501240,SR Watson,41.0
501240,R Dravid,88.0
501240,AL Menaria,6.0
501240,J Botha,48.0
501240,LRPL Taylor,26.0
501240,AM Rahane,8.0
501240,STR Binny,11.0
501240,DH Yagnik,5.0
501240,SK Warne,8.0
501240,SK Trivedi,25.0
829805,RV Uthappa,34.0
829805,G Gambhir,47.0
829805,MK Pandey,21.0
829805,YK Pathan,73.0
829805,Shakib Al Hasan,82.0
829805,AD Russell,12.0
829805,SA Yadav,17.0
829805,PP Chawla,5.0
829805,UT Yadav,4.0
829805,M Morkel,29.0
829805,SP Narine,27.0
829805,LMP Simmons,21.0
829805,PA Patel,44.0
829805,RG Sharma,39.0
829805,AT Rayudu,14.0
829805,KA Pollard,65.0
829805,HH Pandya,93.0
829805,Harbhajan Singh,29.0
829805,J Suchith,23.0
829805,MJ McClenaghan,29.0
829805,R Vinay Kumar,29.0
829805,SL Malinga,37.0
829811,RV Uthappa,33.0
829811,G Gambhir,13.0
829811,MK Pandey,36.0
829811,YK Pathan,55.0
829811,AD Russell,124.0
829811,SA Yadav,
829811,Shakib Al Hasan,
829811,Azhar Mahmood,
829811,PP Chawla,2.0
829811,UT Yadav,57.0
829811,M Morkel,14.0
829811,AM Rahane,56.0
829811,SR Watson,191.0
829811,SPD Smith,36.0
829811,SV Samson,21.0
829811,JP Faulkner,30.0
829811,KK Nair,23.0
829811,CH Morris,126.0
829811,DJ Hooda,4.0
829811,STR Binny,20.0
829811,DS Kulkarni,68.0
829811,BB Sran,-2.0
501241,SR Tendulkar,33.0
501241,AT Rayudu,41.0
501241,RG Sharma,22.0
501241,TL Suman,49.0
501241,KA Pollard,61.0
501241,A Symonds,7.0
501241,Harbhajan Singh,50.0
501241,DS Kulkarni,14.0
501241,MM Patel,37.0
501241,SL Malinga,87.0
501241,JD Ryder,10.0
501241,MK Pandey,105.0
501241,GC Smith,7.0
501241,AA Jhunjhunwala,14.0
501241,Yuvraj Singh,
501241,RV Uthappa,50.0
501241,M Manhas,10.0
501241,R Sharma,58.0
501241,AC Thomas,23.0
501255,JH Kallis,84.0
501255,EJG Morgan,6.0
501255,G Gambhir,12.0
501255,MK Tiwary,24.0
501255,YK Pathan,48.0
501255,MV Boucher,13.0
501255,R Bhatia,12.0
501255,Iqbal Abdulla,29.0
501255,B Lee,25.0
501255,L Balaji,4.0
501255,JD Unadkat,39.0
501255,CH Gayle,52.0
501255,LA Pomersbach,30.0
501255,V Kohli,21.0
501255,AB de Villiers,27.0
501255,M Kaif,20.0
501255,KB Arun Karthik,13.0
501255,SS Tiwary,5.0
501255,A Mithun,12.0
501255,Z Khan,31.0
501255,S Aravind,29.0
1136565,SR Watson,103.0
1136565,AT Rayudu,50.0
1136565,SK Raina,28.0
1136565,MS Dhoni,40.0
1136565,SW Billings,80.0
1136565,RA Jadeja,40.0
1136565,DJ Bravo,19.0
1136565,DL Chahar,4.0
1136565,Harbhajan Singh,31.0
1136565,SN Thakur,27.0
1136565,Imran Tahir,4.0
1136565,CA Lynn,30.0
1136565,SP Narine,49.0
1136565,RV Uthappa,49.0
1136565,N Rana,22.0
1136565,KD Karthik,42.0
1136565,AD Russell,123.0
1136565,R Vinay Kumar,12.0
1136565,Kuldeep Yadav,27.0
1136565,PP Chawla,23.0
501269,G Gambhir,9.0
501269,JH Kallis,66.0
501269,SP Goswami,10.0
501269,MK Tiwary,24.0
501269,YK Pathan,31.0
501269,RN ten Doeschate,94.0
501269,Shakib Al Hasan,84.0
501269,R Bhatia,6.0
501269,B Lee,29.0
501269,L Balaji,4.0
501269,Iqbal Abdulla,12.0
501269,SR Tendulkar,54.0
501269,RG Sharma,12.0
501269,AT Rayudu,26.0
501269,JEC Franklin,35.0
501269,KA Pollard,11.0
501269,TL Suman,6.0
501269,Harbhajan Singh,43.0
501269,DS Kulkarni,33.0
501269,MM Patel,79.0
501269,SL Malinga,33.0
1136571,BB McCullum,9.0
1136571,Q de Kock,42.0
1136571,V Kohli,88.0
1136571,AB de Villiers,27.0
1136571,Mandeep Singh,59.0
1136571,P Negi,7.0
1136571,Washington Sundar,46.0
1136571,CR Woakes,46.0
1136571,UT Yadav,6.0
1136571,YS Chahal,56.0
1136571,AM Rahane,48.0
1136571,SV Samson,126.0
1136571,BA Stokes,64.0
1136571,JC Buttler,39.0
1136571,RA Tripathi,21.0
1136571,K Gowtham,27.0
1136571,S Gopal,56.0
1136571,DS Kulkarni,4.0
1136571,JD Unadkat,14.0
548325,NV Ojha,31.0
548325,V Sehwag,48.0
548325,KP Pietersen,22.0
548325,DPMD Jayawardene,22.0
548325,LRPL Taylor,32.0
548325,IK Pathan,43.0
548325,Y Nagar,4.0
548325,AB Agarkar,54.0
548325,M Morkel,64.0
548325,UT Yadav,68.0
548325,S Nadeem,58.0
548325,RG Sharma,38.0
548325,AT Rayudu,2.0
548325,KA Pollard,5.0
548325,KD Karthik,7.0
548325,Harbhajan Singh,52.0
548325,RP Singh,52.0
548325,PP Ojha,30.0
548325,MM Patel,15.0
548331,PC Valthaty,7.0
548331,SE Marsh,43.0
548331,DJ Hussey,57.0
548331,DA Miller,10.0
548331,Mandeep Singh,24.0
548331,Azhar Mahmood,44.0
548331,PP Chawla,39.0
548331,P Awana,112.0
548331,P Kumar,4.0
548331,Harmeet Singh,-2.0
548331,MA Agarwal,5.0
548331,CH Gayle,115.0
548331,V Kohli,17.0
548331,SS Tiwary,8.0
548331,AB de Villiers,78.0
548331,DL Vettori,6.0
548331,KB Arun Karthik,4.0
548331,R Vinay Kumar,27.0
548331,HV Patel,25.0
548331,Z Khan,62.0
1178420,AM Rahane,49.0
1178420,SV Samson,74.0
1178420,SPD Smith,37.0
1178420,STR Binny,4.0
1178420,S Gopal,62.0
1178420,JD Unadkat,78.0
1178420,VR Aaron,52.0
1178420,DA Warner,49.0
1178420,KS Williamson,19.0
1178420,MK Pandey,82.0
1178420,V Shankar,12.0
1178420,Shakib Al Hasan,38.0
1178420,DJ Hooda,2.0
1178420,WP Saha,17.0
1178420,Rashid Khan,49.0
1178420,B Kumar,7.0
1178420,S Kaul,6.0
1082598,M Vohra,44.0
1082598,HM Amla,80.0
1082598,AR Patel,46.0
1082598,GJ Maxwell,66.0
1082598,WP Saha,12.0
1082598,DA Miller,4.0
1082598,MP Stoinis,2.0
1082598,MM Sharma,-2.0
1082598,Sandeep Sharma,29.0
1082598,VR Aaron,56.0
1082598,SR Watson,-1.0
1082598,AB de Villiers,122.0
1082598,KM Jadhav,5.0
1082598,Mandeep Singh,35.0
1082598,STR Binny,25.0
1082598,P Negi,4.0
1082598,Iqbal Abdulla,2.0
1082598,YS Chahal,29.0
1178408,SR Watson,39.0
1178408,F du Plessis,74.0
1178408,SK Raina,19.0
1178408,AT Rayudu,31.0
1178408,KM Jadhav,5.0
1178408,SW Billings,10.0
1178408,RA Jadeja,12.0
1178408,KV Sharma,23.0
1178408,Imran Tahir,64.0
1178408,SN Thakur,0.0
1178408,DL Chahar,25.0
1178408,DA Warner,72.0
1178408,KS Williamson,7.0
1178408,V Shankar,44.0
1178408,DJ Hooda,18.0
1178408,YK Pathan,4.0
1178408,Rashid Khan,58.0
1178408,B Kumar,6.0
1178408,Sandeep Sharma,4.0
1178408,S Nadeem,23.0
548319,PC Valthaty,2.0
548319,AC Gilchrist,32.0
548319,SE Marsh,93.0
548319,Mandeep Singh,
548319,PP Chawla,55.0
548319,DJ Hussey,20.0
548319,AD Mascarenhas,145.0
548319,P Awana,8.0
548319,Bipul Sharma,
548319,Harmeet Singh,54.0
548319,P Kumar,8.0
548319,JD Ryder,10.0
548319,SC Ganguly,23.0
548319,MN Samuels,0.0
548319,RV Uthappa,23.0
548319,AD Mathews,42.0
548319,M Manhas,40.0
548319,SPD Smith,34.0
548319,MK Pandey,2.0
548319,R Sharma,33.0
548319,A Nehra,6.0
548319,AB Dinda,31.0
419142,M Vijay,36.0
419142,ML Hayden,51.0
419142,SK Raina,60.0
419142,MS Dhoni,55.0
419142,MEK Hussey,18.0
419142,S Badrinath,46.0
419142,R Ashwin,56.0
419142,SB Jakati,29.0
419142,DE Bollinger,27.0
419142,S Tyagi,29.0
419142,S Dhawan,30.0
419142,SR Tendulkar,55.0
419142,SS Tiwary,19.0
419142,AT Rayudu,7.0
419142,DJ Bravo,27.0
419142,KA Pollard,67.0
419142,R Sathish,16.0
419142,R McLaren,5.0
419142,Harbhajan Singh,72.0
419142,AN Ahmed,2.0
419142,SL Malinga,2.0
419156,AC Gilchrist,23.0
419156,MD Mishra,28.0
419156,TL Suman,56.0
419156,RG Sharma,92.0
419156,A Symonds,16.0
419156,MR Marsh,22.0
419156,RP Singh,23.0
419156,PP Ojha,10.0
419156,RJ Harris,29.0
419156,R Sharma,29.0
419156,DPMD Jayawardene,130.0
419156,SE Marsh,2.0
419156,KC Sangakkara,83.0
419156,Yuvraj Singh,48.0
419156,IK Pathan,24.0
419156,K Goel,4.0
419156,PP Chawla,29.0
419156,SJ Srivastava,2.0
419156,VS Malik,25.0
335988,AC Gilchrist,22.0
335988,Y Venugopal Rao,18.0
335988,VVS Laxman,6.0
335988,A Symonds,12.0
335988,RG Sharma,92.0
335988,WPUJC Vaas,18.0
335988,RP Singh,28.0
335988,PP Ojha,4.0
335988,G Gambhir,26.0
335988,V Sehwag,128.0
335988,S Dhawan,40.0
335988,KD Karthik,16.0
335988,MK Tiwary,12.0
335988,R Bhatia,54.0
335988,MF Maharoof,52.0
335988,VY Mahesh,29.0
335988,GD McGrath,22.0
1136613,V Kohli,8.0
1136613,PA Patel,52.0
1136613,AB de Villiers,72.0
1136613,MM Ali,19.0
1136613,Mandeep Singh,7.0
1136613,C de Grandhomme,0.0
1136613,SN Khan,12.0
1136613,TG Southee,22.0
1136613,UT Yadav,85.0
1136613,Mohammed Siraj,45.0
1136613,YS Chahal,2.0
1136613,RA Tripathi,103.0
1136613,JC Archer,0.0
1136613,AM Rahane,48.0
1136613,SV Samson,2.0
1136613,K Gowtham,69.0
1136613,STR Binny,4.0
1136613,S Gopal,124.0
1136613,JD Unadkat,54.0
1136607,SA Yadav,57.0
1136607,E Lewis,84.0
1136607,RG Sharma,2.0
1136607,Ishan Kishan,25.0
1136607,HH Pandya,91.0
1136607,KH Pandya,7.0
1136607,BCJ Cutting,16.0
1136607,JP Duminy,4.0
1136607,MJ McClenaghan,4.0
1136607,M Markande,0.0
1136607,JJ Bumrah,23.0
1136607,JC Buttler,125.0
1136607,AM Rahane,45.0
1136607,SV Samson,60.0
1136607,BA Stokes,54.0
1136607,STR Binny,4.0
1136607,JC Archer,58.0
1136607,K Gowtham,6.0
1136607,S Gopal,0.0
1136607,JD Unadkat,43.0
1136607,DS Kulkarni,25.0
829795,PA Patel,26.0
829795,LMP Simmons,99.0
829795,RG Sharma,22.0
829795,KA Pollard,63.0
829795,HH Pandya,8.0
829795,AT Rayudu,22.0
829795,Harbhajan Singh,1.0
829795,J Suchith,2.0
829795,MJ McClenaghan,18.0
829795,SL Malinga,37.0
829795,JJ Bumrah,-2.0
829795,CH Gayle,20.0
829795,V Kohli,124.0
829795,AB de Villiers,188.0
829795,KD Karthik,28.0
829795,SN Khan,4.0
829795,Mandeep Singh,12.0
829795,D Wiese,2.0
829795,MA Starc,33.0
829795,HV Patel,52.0
829795,YS Chahal,48.0
829795,S Aravind,29.0
1082639,SP Narine,51.0
1082639,CA Lynn,110.0
1082639,G Gambhir,6.0
1082639,RV Uthappa,22.0
1082639,MK Pandey,23.0
1082639,C de Grandhomme,14.0
1082639,YK Pathan,6.0
1082639,CR Woakes,74.0
1082639,UT Yadav,29.0
1082639,Kuldeep Yadav,48.0
1082639,AS Rajpoot,4.0
1082639,MJ Guptill,17.0
1082639,M Vohra,33.0
1082639,SE Marsh,25.0
1082639,WP Saha,50.0
1082639,GJ Maxwell,65.0
1082639,AR Patel,36.0
1082639,R Tewatia,76.0
1082639,MM Sharma,54.0
1082639,Sandeep Sharma,4.0
829781,RV Uthappa,53.0
829781,G Gambhir,48.0
829781,MK Pandey,58.0
829781,AD Russell,32.0
829781,RN ten Doeschate,24.0
829781,YK Pathan,38.0
829781,J Botha,44.0
829781,SA Yadav,19.0
829781,PP Chawla,43.0
829781,GB Hogg,58.0
829781,UT Yadav,62.0
829781,DA Warner,17.0
829781,S Dhawan,22.0
829781,NV Ojha,6.0
829781,MC Henriques,84.0
829781,EJG Morgan,19.0
829781,GH Vihari,6.0
829781,Bipul Sharma,
829781,KV Sharma,92.0
829781,P Kumar,17.0
829781,B Kumar,64.0
829781,DW Steyn,3.0
1082605,SV Samson,27.0
1082605,SW Billings,92.0
1082605,KK Nair,10.0
1082605,SS Iyer,29.0
1082605,RR Pant,22.0
1082605,CJ Anderson,77.0
1082605,CH Morris,100.0
1082605,PJ Cummins,70.0
1082605,A Mishra,31.0
1082605,Z Khan,10.0
1082605,S Nadeem,54.0
1082605,M Vohra,7.0
1082605,HM Amla,27.0
1082605,WP Saha,20.0
1082605,EJG Morgan,53.0
1082605,DA Miller,37.0
1082605,GJ Maxwell,2.0
1082605,AR Patel,80.0
1082605,MM Sharma,49.0
1082605,Sandeep Sharma,27.0
1082605,VR Aaron,48.0
1082611,SV Samson,53.0
1082611,SW Billings,20.0
1082611,KK Nair,44.0
1082611,RR Pant,2.0
1082611,SS Iyer,79.0
1082611,AD Mathews,41.0
1082611,CH Morris,112.0
1082611,PJ Cummins,2.0
1082611,A Mishra,8.0
1082611,Z Khan,2.0
1082611,DA Warner,16.0
1082611,S Dhawan,91.0
1082611,KS Williamson,117.0
1082611,Yuvraj Singh,36.0
1082611,MC Henriques,22.0
1082611,DJ Hooda,23.0
1082611,NV Ojha,4.0
1082611,B Kumar,4.0
1082611,Rashid Khan,4.0
1082611,Mohammed Siraj,52.0
1082611,S Kaul,29.0
598064,Mandeep Singh,23.0
598064,SE Marsh,19.0
598064,Gurkeerat Singh,27.0
598064,DJ Hussey,18.0
598064,DA Miller,143.0
598064,R Sathish,35.0
598064,PP Chawla,4.0
598064,P Kumar,4.0
598064,MS Gony,50.0
598064,P Awana,29.0
598064,CA Pujara,71.0
598064,CH Gayle,85.0
598064,V Kohli,19.0
598064,AB de Villiers,58.0
598064,MC Henriques,30.0
598064,SS Tiwary,4.0
598064,KB Arun Karthik,12.0
598064,R Vinay Kumar,23.0
598064,M Kartik,54.0
598064,RP Singh,-2.0
598070,MEK Hussey,128.0
598070,M Vijay,45.0
598070,SK Raina,125.0
598070,MS Dhoni,4.0
598070,RA Jadeja,79.0
598070,S Badrinath,4.0
598070,DJ Bravo,101.0
598070,JA Morkel,29.0
598070,CH Morris,37.0
598070,R Ashwin,4.0
598070,MM Sharma,54.0
598070,DR Smith,104.0
598070,AP Tare,12.0
598070,KD Karthik,14.0
598070,RG Sharma,8.0
598070,KA Pollard,56.0
598070,AT Rayudu,20.0
598070,Harbhajan Singh,2.0
598070,MG Johnson,8.0
598070,SL Malinga,-4.0
598070,PP Ojha,0.0
598070,MM Patel,0.0
598058,MEK Hussey,50.0
598058,M Vijay,81.0
598058,SK Raina,5.0
598058,MS Dhoni,22.0
598058,RA Jadeja,16.0
598058,DJ Bravo,50.0
598058,S Badrinath,4.0
598058,CH Morris,27.0
598058,R Ashwin,4.0
598058,MM Sharma,31.0
598058,R Dravid,28.0
598058,AM Rahane,14.0
598058,JP Faulkner,7.0
598058,SV Samson,10.0
598058,SR Watson,110.0
598058,STR Binny,80.0
598058,BJ Hodge,2.0
598058,DH Yagnik,4.0
598058,SK Trivedi,0.0
598058,KK Cooper,54.0
598058,VS Malik,4.0
598066,AC Gilchrist,43.0
598066,Mandeep Singh,5.0
598066,Azhar Mahmood,158.0
598066,SE Marsh,86.0
598066,DA Miller,19.0
598066,M Vohra,37.0
598066,Gurkeerat Singh,10.0
598066,PP Chawla,65.0
598066,P Kumar,29.0
598066,P Awana,29.0
598066,Sandeep Sharma,52.0
598066,GJ Maxwell,10.0
598066,AP Tare,32.0
598066,AT Rayudu,33.0
598066,RG Sharma,33.0
598066,KD Karthik,6.0
598066,KA Pollard,58.0
598066,R Dhawan,53.0
598066,Harbhajan Singh,34.0
598066,NM Coulter-Nile,48.0
598066,SL Malinga,78.0
598066,DS Kulkarni,4.0
598072,DR Smith,92.0
598072,AP Tare,46.0
598072,KD Karthik,29.0
598072,RG Sharma,22.0
598072,KA Pollard,67.0
598072,AT Rayudu,24.0
598072,Harbhajan Singh,
598072,R Dhawan,9.0
598072,MG Johnson,4.0
598072,SL Malinga,25.0
598072,PP Ojha,2.0
598072,R Dravid,54.0
598072,AM Rahane,36.0
598072,SR Watson,30.0
598072,SV Samson,18.0
598072,STR Binny,61.0
598072,BJ Hodge,25.0
598072,KK Cooper,67.0
598072,DH Yagnik,40.0
598072,JP Faulkner,27.0
598072,VS Malik,4.0
598072,SK Trivedi,31.0
1082607,V Kohli,53.0
1082607,Mandeep Singh,
1082607,AB de Villiers,46.0
1082607,KM Jadhav,26.0
1082607,SR Watson,40.0
1082607,STR Binny,26.0
1082607,P Negi,45.0
1082607,S Aravind,60.0
1082607,YS Chahal,5.0
1082607,AM Rahane,47.0
1082607,RA Tripathi,48.0
1082607,SPD Smith,34.0
1082607,MS Dhoni,57.0
1082607,BA Stokes,85.0
1082607,DT Christian,5.0
1082607,MK Tiwary,38.0
1082607,SN Thakur,77.0
1082607,JD Unadkat,56.0
1082607,RD Chahar,4.0
1082607,Imran Tahir,29.0
1082613,AJ Finch,43.0
1082613,BB McCullum,60.0
1082613,SK Raina,148.0
1082613,KD Karthik,11.0
1082613,Ishan Kishan,2.0
1082613,DR Smith,10.0
1082613,RA Jadeja,26.0
1082613,JP Faulkner,39.0
1082613,P Kumar,23.0
1082613,Basil Thampi,25.0
1082613,DS Kulkarni,-2.0
1082613,SP Narine,53.0
1082613,G Gambhir,49.0
1082613,RV Uthappa,96.0
1082613,MK Pandey,54.0
1082613,YK Pathan,17.0
1082613,SA Yadav,5.0
1082613,Shakib Al Hasan,1.0
1082613,CR Woakes,27.0
1082613,NM Coulter-Nile,48.0
1082613,Kuldeep Yadav,54.0
1082613,UT Yadav,37.0
829797,DR Smith,9.0
829797,BB McCullum,108.0
829797,SK Raina,15.0
829797,F du Plessis,44.0
829797,P Negi,6.0
829797,MS Dhoni,20.0
829797,DJ Bravo,91.0
829797,RA Jadeja,118.0
829797,R Ashwin,12.0
829797,MM Sharma,79.0
829797,A Nehra,12.0
829797,AM Rahane,31.0
829797,SR Watson,32.0
829797,SPD Smith,24.0
829797,KK Nair,15.0
829797,DJ Hooda,20.0
829797,SV Samson,35.0
829797,JP Faulkner,36.0
829797,CH Morris,101.0
829797,R Bhatia,2.0
829797,Ankit Sharma,
829797,PV Tambe,5.0
829783,MA Agarwal,2.0
829783,SS Iyer,26.0
829783,JP Duminy,39.0
829783,KM Jadhav,22.0
829783,Yuvraj Singh,80.0
829783,AD Mathews,43.0
829783,SS Tiwary,19.0
829783,NM Coulter-Nile,65.0
829783,A Mishra,37.0
829783,Imran Tahir,8.0
829783,Z Khan,29.0
829783,LMP Simmons,10.0
829783,PA Patel,38.0
829783,HH Pandya,35.0
829783,RG Sharma,58.0
829783,Harbhajan Singh,74.0
829783,AT Rayudu,59.0
829783,KA Pollard,36.0
829783,J Suchith,45.0
829783,R Vinay Kumar,8.0
829783,MJ McClenaghan,2.0
829783,SL Malinga,54.0
1136611,PA Patel,5.0
1136611,V Kohli,18.0
1136611,AB de Villiers,103.0
1136611,MM Ali,112.0
1136611,C de Grandhomme,55.0
1136611,Mandeep Singh,8.0
1136611,SN Khan,31.0
1136611,TG Southee,-1.0
1136611,UT Yadav,4.0
1136611,Mohammed Siraj,25.0
1136611,YS Chahal,37.0
1136611,S Dhawan,42.0
1136611,KS Williamson,110.0
1136611,MK Pandey,85.0
1136611,DJ Hooda,5.0
1136611,Shakib Al Hasan,4.0
1136611,SP Goswami,12.0
1136611,Rashid Khan,
1136611,S Kaul,58.0
1136611,Sandeep Sharma,27.0
1136611,Basil Thampi,-2.0
1136605,PP Shaw,22.0
1136605,SS Iyer,39.0
1136605,RR Pant,94.0
1136605,V Shankar,27.0
1136605,HV Patel,23.0
1136605,A Mishra,29.0
1136605,TA Boult,52.0
1136605,PA Patel,11.0
1136605,MM Ali,30.0
1136605,V Kohli,103.0
1136605,AB de Villiers,108.0
1136605,Mandeep Singh,19.0
1136605,SN Khan,17.0
1136605,C de Grandhomme,7.0
1136605,TG Southee,0.0
1136605,UT Yadav,2.0
1136605,Mohammed Siraj,23.0
1136605,YS Chahal,54.0
419140,DA Warner,68.0
419140,V Sehwag,48.0
419140,G Gambhir,5.0
419140,KD Karthik,11.0
419140,KM Jadhav,11.0
419140,DL Vettori,48.0
419140,R Bhatia,29.0
419140,A Mishra,79.0
419140,MF Maharoof,29.0
419140,PJ Sangwan,81.0
419140,JH Kallis,73.0
419140,CL White,10.0
419140,KP Pietersen,22.0
419140,RV Uthappa,18.0
419140,LRPL Taylor,32.0
419140,V Kohli,26.0
419140,R Dravid,20.0
419140,R Vinay Kumar,7.0
419140,A Mithun,29.0
419140,A Kumble,30.0
419140,KP Appanna,30.0
419154,MK Pandey,29.0
419154,JH Kallis,39.0
419154,KP Pietersen,96.0
419154,RV Uthappa,42.0
419154,V Kohli,20.0
419154,LRPL Taylor,16.0
419154,R Dravid,10.0
419154,R Vinay Kumar,31.0
419154,Pankaj Singh,62.0
419154,A Kumble,12.0
419154,DW Steyn,35.0
419154,NV Ojha,24.0
419154,SR Watson,37.0
419154,AA Jhunjhunwala,14.0
419154,YK Pathan,25.0
419154,AS Raut,41.0
419154,SK Warne,29.0
419154,SK Trivedi,54.0
548327,RV Uthappa,102.0
548327,JD Ryder,44.0
548327,SC Ganguly,10.0
548327,MN Samuels,74.0
548327,SPD Smith,22.0
548327,AD Mathews,41.0
548327,M Manhas,19.0
548327,B Kumar,4.0
548327,R Sharma,6.0
548327,AB Dinda,29.0
548327,A Nehra,23.0
548327,TM Dilshan,2.0
548327,CH Gayle,113.0
548327,MA Agarwal,31.0
548327,V Kohli,29.0
548327,SS Tiwary,45.0
548327,AB de Villiers,53.0
548327,DL Vettori,29.0
548327,R Vinay Kumar,58.0
548327,Z Khan,4.0
548327,HV Patel,37.0
548327,KP Appanna,-2.0
1178422,Shubman Gill,102.0
1178422,CA Lynn,78.0
1178422,AD Russell,180.0
1178422,KD Karthik,38.0
1178422,SP Narine,50.0
1178422,RV Uthappa,4.0
1178422,N Rana,12.0
1178422,PP Chawla,31.0
1178422,Q de Kock,2.0
1178422,RG Sharma,19.0
1178422,E Lewis,38.0
1178422,SA Yadav,36.0
1178422,KA Pollard,26.0
1178422,HH Pandya,148.0
1178422,KH Pandya,30.0
1178422,BB Sran,1.0
1178422,RD Chahar,24.0
1178422,SL Malinga,-2.0
1178422,JJ Bumrah,0.0
548333,DPMD Jayawardene,12.0
548333,V Sehwag,82.0
548333,KP Pietersen,39.0
548333,IK Pathan,29.0
548333,P Negi,13.0
548333,LRPL Taylor,17.0
548333,Y Nagar,31.0
548333,NV Ojha,25.0
548333,M Morkel,74.0
548333,S Nadeem,0.0
548333,UT Yadav,12.0
548333,RV Uthappa,20.0
548333,JD Ryder,121.0
548333,SC Ganguly,110.0
548333,SPD Smith,62.0
548333,AD Mathews,13.0
548333,MK Pandey,4.0
548333,AC Thomas,81.0
548333,M Manhas,4.0
548333,M Kartik,37.0
548333,R Sharma,2.0
548333,A Nehra,4.0
1178393,SR Watson,35.0
1178393,F du Plessis,92.0
1178393,SK Raina,22.0
1178393,MS Dhoni,55.0
1178393,AT Rayudu,28.0
1178393,KM Jadhav,4.0
1178393,RA Jadeja,12.0
1178393,Harbhajan Singh,66.0
1178393,DL Chahar,27.0
1178393,Imran Tahir,6.0
1178393,KL Rahul,72.0
1178393,CH Gayle,10.0
1178393,MA Agarwal,2.0
1178393,SN Khan,87.0
1178393,DA Miller,19.0
1178393,Mandeep Singh,5.0
1178393,R Ashwin,81.0
1178393,Mohammed Shami,0.0
1178393,AJ Tye,2.0
1178393,M Ashwin,6.0
1136567,RG Sharma,26.0
1136567,E Lewis,40.0
1136567,Ishan Kishan,31.0
1136567,SA Yadav,36.0
1136567,KH Pandya,31.0
1136567,KA Pollard,47.0
1136567,BCJ Cutting,12.0
1136567,PJ Sangwan,0.0
1136567,M Markande,121.0
1136567,JJ Bumrah,66.0
1136567,Mustafizur Rahman,87.0
1136567,WP Saha,29.0
1136567,S Dhawan,65.0
1136567,KS Williamson,19.0
1136567,MK Pandey,16.0
1136567,Shakib Al Hasan,
1136567,DJ Hooda,47.0
1136567,YK Pathan,28.0
1136567,Rashid Khan,33.0
1136567,S Kaul,52.0
1136567,Sandeep Sharma,52.0
1136573,G Gambhir,21.0
1136573,SS Iyer,9.0
1136573,RR Pant,64.0
1136573,GJ Maxwell,78.0
1136573,R Tewatia,80.0
1136573,V Shankar,6.0
1136573,CH Morris,60.0
1136573,Mohammed Shami,31.0
1136573,S Nadeem,39.0
1136573,TA Boult,68.0
1136573,CA Lynn,41.0
1136573,SP Narine,80.0
1136573,RV Uthappa,55.0
1136573,N Rana,92.0
1136573,KD Karthik,39.0
1136573,AD Russell,92.0
1136573,Shubman Gill,11.0
1136573,PP Chawla,35.0
1136573,Kuldeep Yadav,85.0
501243,S Dhawan,38.0
501243,DB Ravi Teja,6.0
501243,KC Sangakkara,84.0
501243,JP Duminy,85.0
501243,DT Christian,66.0
501243,B Chipli,5.0
501243,S Sohal,4.0
501243,A Mishra,23.0
501243,DW Steyn,54.0
501243,I Sharma,58.0
501243,AJ Finch,10.0
501243,V Sehwag,172.0
501243,NV Ojha,24.0
501243,Y Venugopal Rao,1.0
501243,IK Pathan,17.0
501243,JR Hopes,46.0
